CCC testC: ;0.23;0.265;0.189;0.382;153
CCC testC: ;0.178;0.265;0.178;0.276;209
CCC testC: ;0.186;0.265;0.187;0.265;384
CCC testC: ;0.23;0.264;0.213;0.348;135
CCC testC: ;0.227;0.264;0.204;0.389;160
CCC testC: ;0.179;0.264;0.18;0.268;264
CCC testC: ;0.188;0.264;0.2;0.26;329
CCC testC: ;0.186;0.264;0.193;0.262;341
CCC testC: ;0.176;0.261;0.172;0.275;205
CCC testC: ;0.174;0.261;0.194;0.264;258
CCC testC: ;0.182;0.261;0.182;0.261;368
CCC testC: ;0.194;0.26;0.16;0.289;351
CCC testC: ;0.229;0.259;0.202;0.349;126
CCC testC: ;0.177;0.259;0.171;0.271;186
CCC testC: ;0.18;0.259;0.196;0.253;299
CCC testC: ;0.177;0.258;0.191;0.256;295
CCC testC: ;0.228;0.256;0.183;0.282;89
CCC testC: ;0.178;0.256;0.188;0.258;414
CCC testC: ;0.168;0.255;0.203;0.27;92
CCC testC: ;0.178;0.255;0.179;0.256;366
CCC testC: ;0.178;0.255;0.186;0.256;438
CCC testC: ;0.227;0.254;0.197;0.327;105
CCC testC: ;0.219;0.254;0.185;0.369;152
CCC testC: ;0.222;0.254;0.196;0.369;156
CCC testC: ;0.173;0.254;0.17;0.27;199
CCC testC: ;0.189;0.254;0.204;0.259;250
CCC testC: ;0.177;0.254;0.18;0.252;390
CCC testC: ;0.177;0.254;0.187;0.246;396
CCC testC: ;0.17;0.253;0.176;0.26;223
CCC testC: ;0.222;0.252;0.203;0.316;99
CCC testC: ;0.172;0.252;0.166;0.263;225
CCC testC: ;0.176;0.252;0.181;0.251;404
CCC testC: ;0.184;0.252;0.202;0.255;458
CCC testC: ;0.17;0.251;0.174;0.258;207
CCC testC: ;0.176;0.251;0.174;0.255;450
CCC testC: ;0.178;0.251;0.188;0.247;452
CCC testC: ;0.177;0.251;0.179;0.254;478
CCC testC: ;0.175;0.25;0.178;0.255;430
CCC testC: ;0.173;0.249;0.177;0.244;378
CCC testC: ;0.169;0.248;0.173;0.264;211
CCC testC: ;0.168;0.248;0.171;0.253;253
CCC testC: ;0.173;0.248;0.177;0.247;364
CCC testC: ;0.175;0.248;0.179;0.25;476
CCC testC: ;0.172;0.247;0.175;0.254;420
CCC testC: ;0.168;0.246;0.168;0.262;203
CCC testC: ;0.171;0.245;0.184;0.246;490
CCC testC: ;0.219;0.244;0.199;0.322;124
CCC testC: ;0.169;0.244;0.162;0.251;379
CCC testC: ;0.171;0.243;0.177;0.245;474
CCC testC: ;0.163;0.242;0.167;0.239;251
CCC testC: ;0.168;0.242;0.172;0.227;263
CCC testC: ;0.169;0.242;0.173;0.245;480
CCC testC: ;0.166;0.241;0.165;0.244;322
CCC testC: ;0.168;0.241;0.164;0.245;427
CCC testC: ;0.193;0.24;0.187;0.336;174
CCC testC: ;0.162;0.24;0.162;0.249;217
CCC testC: ;0.168;0.24;0.186;0.238;311
CCC testC: ;0.167;0.24;0.18;0.235;412
CCC testC: ;0.161;0.239;0.171;0.244;235
CCC testC: ;0.162;0.238;0.154;0.25;239
CCC testC: ;0.163;0.238;0.168;0.24;400
CCC testC: ;0.166;0.238;0.165;0.242;444
CCC testC: ;0.165;0.237;0.163;0.243;446
CCC testC: ;0.165;0.237;0.171;0.241;472
CCC testC: ;0.16;0.236;0.163;0.249;245
CCC testC: ;0.165;0.236;0.167;0.24;482
CCC testC: ;0.167;0.236;0.158;0.245;496
CCC testC: ;0.21;0.235;0.192;0.324;120
CCC testC: ;0.162;0.235;0.168;0.236;402
CCC testC: ;0.164;0.235;0.167;0.242;428
CCC testC: ;0.163;0.234;0.16;0.239;448
CCC testC: ;0.163;0.234;0.171;0.238;466
CCC testC: ;0.164;0.234;0.168;0.238;484
CCC testC: ;0.165;0.234;0.168;0.24;498
CCC testC: ;0.158;0.233;0.16;0.237;221
CCC testC: ;0.158;0.233;0.161;0.233;300
CCC testC: ;0.159;0.233;0.161;0.243;302
CCC testC: ;0.164;0.233;0.163;0.238;500
CCC testC: ;0.161;0.232;0.16;0.238;442
CCC testC: ;0.207;0.23;0.191;0.307;109
CCC testC: ;0.16;0.229;0.178;0.229;464
CCC testC: ;0.158;0.229;0.165;0.233;470
CCC testC: ;0.158;0.228;0.164;0.233;468
CCC testC: ;0.153;0.227;0.161;0.232;227
CCC testC: ;0.205;0.226;0.176;0.352;133
CCC testC: ;0.16;0.226;0.165;0.229;486
CCC testC: ;0.155;0.225;0.158;0.23;440
CCC testC: ;0.202;0.224;0.184;0.325;107
CCC testC: ;0.152;0.223;0.152;0.235;243
CCC testC: ;0.153;0.223;0.151;0.235;367
CCC testC: ;0.153;0.223;0.151;0.236;403
CCC testC: ;0.153;0.222;0.149;0.232;365
CCC testC: ;0.152;0.222;0.155;0.231;401
CCC testC: ;0.16;0.221;0.15;0.284;219
CCC testC: ;0.152;0.219;0.15;0.222;434
CCC testC: ;0.143;0.212;0.141;0.224;314
CCC testC: ;0.147;0.212;0.164;0.207;426
CCC testC: ;0.147;0.209;0.148;0.23;306
CCC testC: ;0.141;0.208;0.146;0.225;316
CCC testC: ;0.189;0.207;0.164;0.336;118
CCC testC: ;0.187;0.207;0.165;0.393;148
CCC testC: ;0.142;0.207;0.136;0.222;391
CCC testC: ;0.138;0.205;0.136;0.218;266
CCC testC: ;0.088;0.203;0.126;0.248;75
CCC testC: ;0.14;0.203;0.143;0.213;467
CCC testC: ;0.137;0.202;0.139;0.214;215
CCC testC: ;0.142;0.202;0.13;0.233;284
CCC testC: ;0.141;0.202;0.13;0.223;324
CCC testC: ;0.017;0.201;0.138;0.141;139
CCC testC: ;0.135;0.201;0.131;0.201;233
CCC testC: ;0.136;0.201;0.133;0.209;247
CCC testC: ;0.135;0.201;0.127;0.211;270
CCC testC: ;0.139;0.201;0.138;0.22;318
CCC testC: ;0.136;0.2;0.13;0.214;241
CCC testC: ;0.134;0.2;0.125;0.213;260
CCC testC: ;0.137;0.2;0.136;0.214;369
CCC testC: ;0.138;0.2;0.14;0.211;469
CCC testC: ;0.139;0.199;0.152;0.2;350
CCC testC: ;0.138;0.197;0.142;0.227;304
CCC testC: ;0.136;0.197;0.135;0.212;429
CCC testC: ;0.134;0.196;0.131;0.211;255
CCC testC: ;0.131;0.195;0.139;0.21;237
CCC testC: ;0.133;0.194;0.13;0.212;405
CCC testC: ;0.137;0.194;0.134;0.197;494
CCC testC: ;0.135;0.193;0.129;0.204;447
CCC testC: ;0.134;0.192;0.137;0.193;492
CCC testC: ;0.136;0.189;0.119;0.21;461
CCC testC: ;0.13;0.189;0.132;0.201;471
CCC testC: ;0.152;0.188;0.155;0.251;256
CCC testC: ;0.132;0.187;0.123;0.205;495
CCC testC: ;0.126;0.186;0.13;0.205;274
CCC testC: ;0.131;0.186;0.116;0.199;435
CCC testC: ;0.129;0.186;0.126;0.2;441
CCC testC: ;0.125;0.185;0.126;0.203;280
CCC testC: ;0.125;0.185;0.127;0.201;288
CCC testC: ;0.126;0.185;0.129;0.201;371
CCC testC: ;0.126;0.185;0.123;0.202;381
CCC testC: ;0.128;0.185;0.124;0.198;385
CCC testC: ;0.149;0.184;0.113;0.245;53
CCC testC: ;0.171;0.184;0.156;0.339;116
CCC testC: ;0.124;0.184;0.122;0.198;278
CCC testC: ;0.125;0.184;0.122;0.198;389
CCC testC: ;0.126;0.184;0.125;0.201;415
CCC testC: ;0.168;0.183;0.148;0.356;177
CCC testC: ;0.125;0.183;0.129;0.2;328
CCC testC: ;0.126;0.183;0.122;0.203;340
CCC testC: ;0.131;0.183;0.116;0.22;361
CCC testC: ;0.127;0.183;0.12;0.198;449
CCC testC: ;0.168;0.182;0.146;0.339;103
CCC testC: ;0.123;0.181;0.119;0.208;276
CCC testC: ;0.125;0.181;0.119;0.199;359
CCC testC: ;0.124;0.181;0.12;0.199;373
CCC testC: ;0.125;0.181;0.122;0.193;443
CCC testC: ;0.123;0.18;0.127;0.198;342
CCC testC: ;0.125;0.18;0.127;0.191;465
CCC testC: ;0.127;0.18;0.126;0.194;493
CCC testC: ;0.124;0.179;0.105;0.199;357
CCC testC: ;0.122;0.178;0.121;0.201;298
CCC testC: ;0.122;0.178;0.124;0.191;338
CCC testC: ;0.122;0.178;0.121;0.193;413
CCC testC: ;0.167;0.175;0.108;0.384;114
CCC testC: ;0.118;0.174;0.124;0.191;282
CCC testC: ;0.118;0.174;0.119;0.182;312
CCC testC: ;0.121;0.174;0.117;0.192;439
CCC testC: ;0.12;0.174;0.121;0.189;473
CCC testC: ;0.117;0.173;0.131;0.18;417
CCC testC: ;0.12;0.172;0.115;0.193;487
CCC testC: ;0.122;0.17;0.099;0.199;249
CCC testC: ;0.117;0.17;0.118;0.187;292
CCC testC: ;0.116;0.17;0.117;0.188;332
CCC testC: ;0.119;0.17;0.114;0.186;445
CCC testC: ;0.115;0.166;0.113;0.189;294
CCC testC: ;0.114;0.166;0.107;0.184;407
CCC testC: ;0.112;0.165;0.109;0.183;330
CCC testC: ;0.113;0.163;0.109;0.178;483
CCC testC: ;0.113;0.163;0.109;0.179;485
CCC testC: ;0.115;0.163;0.107;0.182;497
CCC testC: ;0.112;0.162;0.109;0.181;475
CCC testC: ;0.113;0.162;0.111;0.178;481
CCC testC: ;0.107;0.16;0.119;0.171;286
CCC testC: ;0.111;0.16;0.117;0.192;290
CCC testC: ;0.11;0.158;0.104;0.178;346
CCC testC: ;0.109;0.157;0.094;0.172;296
CCC testC: ;0.109;0.157;0.111;0.178;453
CCC testC: ;0.112;0.157;0.1;0.178;463
CCC testC: ;0.146;0.155;0.148;0.276;101
CCC testC: ;0.107;0.155;0.1;0.176;431
CCC testC: ;0.029;0.154;0.1;0.344;91
CCC testC: ;0.105;0.154;0.113;0.159;348
CCC testC: ;0.128;0.153;0.081;0.274;262
CCC testC: ;0.104;0.153;0.104;0.172;344
CCC testC: ;0.016;0.152;0.103;0.314;113
CCC testC: ;0.105;0.152;0.107;0.172;387
CCC testC: ;0.105;0.152;0.103;0.173;393
CCC testC: ;0.105;0.152;0.088;0.169;397
CCC testC: ;0.106;0.152;0.102;0.171;477
CCC testC: ;0.104;0.151;0.11;0.168;336
CCC testC: ;0.104;0.15;0.104;0.166;308
CCC testC: ;0.14;0.149;0.142;0.251;84
CCC testC: ;0.102;0.149;0.102;0.165;334
CCC testC: ;0.045;0.148;0.087;0.39;71
CCC testC: ;0.102;0.148;0.097;0.165;409
CCC testC: ;0.101;0.147;0.096;0.166;383
CCC testC: ;0.064;0.146;0.086;0.369;83
CCC testC: ;0.099;0.146;0.093;0.164;272
CCC testC: ;0.1;0.145;0.101;0.159;363
CCC testC: ;0.099;0.142;0.096;0.159;479
CCC testC: ;0.097;0.14;0.097;0.156;421
CCC testC: ;0.008;0.139;0.082;0.226;86
CCC testC: ;0.129;0.139;0.107;0.342;140
CCC testC: ;0.094;0.136;0.097;0.152;419
CCC testC: ;0.09;0.13;0.09;0.14;320
CCC testC: ;0.088;0.129;0.088;0.134;326
CCC testC: ;0.089;0.127;0.079;0.146;499
CCC testC: ;0.094;0.126;0.091;0.186;310
CCC testC: ;0.085;0.123;0.08;0.142;451
CCC testC: ;0.085;0.122;0.082;0.139;375
CCC testC: ;0.114;0.12;0.091;0.331;97
CCC testC: ;0.082;0.12;0.084;0.138;268
CCC testC: ;0.111;0.119;0.085;0.38;145
CCC testC: ;0.082;0.118;0.085;0.136;423
CCC testC: ;0.083;0.117;0.078;0.134;411
CCC testC: ;0.08;0.116;0.08;0.123;395
CCC testC: ;0.102;0.108;0.068;0.366;93
CCC testC: ;0.076;0.108;0.067;0.12;377
CCC testC: ;0.036;0.107;0.077;0.388;88
CCC testC: ;0.074;0.106;0.062;0.128;433
CCC testC: ;0.101;0.105;0.079;0.309;95
CCC testC: ;0.074;0.105;0.072;0.126;399
CCC testC: ;0.069;0.104;0.072;0.114;355
CCC testC: ;0.075;0.104;0.06;0.122;491
CCC testC: ;0.097;0.1;0.087;0.269;79
CCC testC: ;0.07;0.097;0.071;0.119;425
CCC testC: ;0.068;0.097;0.067;0.113;437
CCC testC: ;0.025;0.096;0.063;0.34;115
CCC testC: ;0.069;0.094;0.066;0.131;455
CCC testC: ;0.074;0.09;0.078;0.202;191
CCC testC: ;0.05;0.09;0.072;0.096;457
CCC testC: ;0.063;0.088;0.059;0.107;489
CCC testC: ;0.059;0.069;0.048;0.28;353
CCC testC: ;0.016;0.067;0.084;0.091;352
CCC testC: ;0.057;0.058;0.036;0.317;73
CCC testC: ;0.025;0.051;0.025;0.293;81
CCC testC: ;0.034;0.04;0.025;0.071;459
CCC testC: ;0.041;0.039;0.03;0.191;90
CCC testC: ;0.033;0.035;0.027;0.231;51
CCC testC: ;0.015;0.035;0.027;0.318;64
CCC testC: ;0.034;0.034;0.017;0.286;49
CCC testC: ;0.033;0.034;0.021;0.321;69
CCC testC: ;0.03;0.031;0.02;0.332;78
CCC testC: ;0.004;0.028;0.018;0.327;60
CCC testC: ;0.002;0.028;0.021;0.128;144
CCC testC: ;0.026;0.027;0.014;0.346;72
CCC testC: ;0.01;0.026;0.015;0.282;17
CCC testC: ;0.012;0.022;0.014;0.17;66
CCC testC: ;0.018;0.018;0.009;0.339;68
CCC testC: ;0.012;0.017;0.008;0.369;52
CCC testC: ;0.017;0.017;0.01;0.341;77
CCC testC: ;0.014;0.015;0.004;0.155;80
CCC testC: ;0.013;0.013;0.01;0.321;30
CCC testC: ;0.012;0.013;0.007;0.332;62
CCC testC: ;0.003;0.012;0.008;0.21;63
CCC testC: ;0.012;0.012;0.006;0.344;67
CCC testC: ;0.01;0.01;0.006;0.345;76
CCC testC: ;0.001;0.009;0.014;0.225;16
CCC testC: ;0.006;0.009;0.004;0.313;50
CCC testC: ;0.009;0.009;0.005;0.314;58
CCC testC: ;0.006;0.007;0.003;0.326;57
CCC testC: ;0.007;0.007;0.004;0.343;61
CCC testC: ;0.004;0.006;0.003;0.321;48
CCC testC: ;0.005;0.005;0.002;0.338;56
CCC testC: ;0.001;0.004;0.004;0.218;10
CCC testC: ;0.003;0.004;0.002;0.276;11
CCC testC: ;0.004;0.004;0.002;0.26;28
CCC testC: ;0.002;0.004;0.002;0.232;46
CCC testC: ;0.003;0.004;0.002;0.343;54
CCC testC: ;0.004;0.004;0.002;0.341;55
CCC testC: ;0.001;0.003;0.003;0.215;15
CCC testC: ;0.003;0.003;0.002;0.191;47
CCC testC: ;0.002;0.002;0.001;0.261;5
CCC testC: ;0.001;0.002;0.001;0.204;14
CCC testC: ;0.001;0.001;0;0.117;3
CCC testC: ;0;0.001;0;0.148;8
CCC testC: ;0;0.001;0.001;0.178;9
CCC testC: ;0;0.001;0;0.175;12
CCC testC: ;0.001;0.001;0.001;0.19;13
CCC testC: ;0;0.001;0;0.157;25
CCC testC: ;0.001;0.001;0;0.186;26
CCC testC: ;0.001;0.001;0.001;0.227;27
CCC testC: ;0.001;0.001;0.001;0.14;45
CCC testC: ;0.003;0.001;0.003;-0.011;82
CCC testC: ;0;0;0;0.006;1
CCC testC: ;0;0;0;0.029;2
CCC testC: ;0;0;0;0;4
CCC testC: ;0;0;0;0.092;6
CCC testC: ;0;0;0;0.12;7
CCC testC: ;0;0;0;0;19
CCC testC: ;0;0;0;0;20
CCC testC: ;0;0;0;0;21
CCC testC: ;0;0;0;0.081;22
CCC testC: ;0;0;0;0.105;23
CCC testC: ;0;0;0;0.13;24
CCC testC: ;0;0;0;-0.022;29
CCC testC: ;0;0;0;0;31
CCC testC: ;0;0;0;0;32
CCC testC: ;0;0;0;0;33
CCC testC: ;0;0;0;0;34
CCC testC: ;0;0;0;-0.013;35
CCC testC: ;0;0;0;0.001;36
CCC testC: ;0;0;0;0.007;37
CCC testC: ;0;0;0;0.016;38
CCC testC: ;0;0;0;0.024;39
CCC testC: ;0;0;0;0.034;40
CCC testC: ;0;0;0;0.044;41
CCC testC: ;0;0;0;0.057;42
CCC testC: ;0;0;0;0.072;43
CCC testC: ;0.001;0;0;0.092;44
CCC testC: ;0.001;-0.001;-0.001;-0.006;59
CCC testC: ;0.002;-0.003;0.001;-0.01;70
CCC testC: ;-0.009;-0.014;-0.006;-0.012;65
CCC testC: ;0;-0.019;-0.008;-0.035;85
CCC testC: ;-0.016;-0.024;-0.018;-0.016;18
CCC testC: ;-0.05;-0.06;-0.024;-0.048;74
