CCC devel: ;0.439;0.499;0.431;0.52;194
CCC devel: ;0.44;0.499;0.424;0.522;198
CCC devel: ;0.433;0.499;0.366;0.509;331
CCC devel: ;0.445;0.498;0.422;0.537;214
CCC devel: ;0.432;0.495;0.367;0.502;362
CCC devel: ;0.45;0.494;0.411;0.551;150
CCC devel: ;0.442;0.494;0.416;0.531;189
CCC devel: ;0.437;0.494;0.427;0.514;196
CCC devel: ;0.432;0.494;0.342;0.514;380
CCC devel: ;0.452;0.493;0.406;0.554;124
CCC devel: ;0.432;0.492;0.422;0.509;204
CCC devel: ;0.427;0.492;0.417;0.496;240
CCC devel: ;0.43;0.492;0.396;0.492;293
CCC devel: ;0.469;0.491;0.42;0.5;172
CCC devel: ;0.424;0.491;0.415;0.495;224
CCC devel: ;0.437;0.49;0.413;0.53;168
CCC devel: ;0.426;0.49;0.423;0.496;208
CCC devel: ;0.448;0.489;0.406;0.543;126
CCC devel: ;0.426;0.489;0.424;0.497;200
CCC devel: ;0.423;0.488;0.4;0.515;157
CCC devel: ;0.423;0.487;0.362;0.495;358
CCC devel: ;0.437;0.486;0.408;0.533;170
CCC devel: ;0.441;0.485;0.401;0.552;135
CCC devel: ;0.418;0.485;0.387;0.495;265
CCC devel: ;0.424;0.484;0.42;0.493;183
CCC devel: ;0.42;0.484;0.398;0.487;250
CCC devel: ;0.427;0.484;0.349;0.501;392
CCC devel: ;0.418;0.483;0.395;0.488;287
CCC devel: ;0.415;0.483;0.382;0.489;289
CCC devel: ;0.428;0.483;0.397;0.485;307
CCC devel: ;0.419;0.481;0.419;0.49;216
CCC devel: ;0.439;0.48;0.397;0.554;120
CCC devel: ;0.415;0.48;0.409;0.501;130
CCC devel: ;0.414;0.48;0.389;0.482;281
CCC devel: ;0.414;0.479;0.417;0.482;212
CCC devel: ;0.416;0.479;0.417;0.479;234
CCC devel: ;0.415;0.479;0.357;0.486;333
CCC devel: ;0.42;0.478;0.404;0.543;164
CCC devel: ;0.417;0.478;0.399;0.479;269
CCC devel: ;0.417;0.478;0.361;0.495;317
CCC devel: ;0.411;0.478;0.367;0.485;335
CCC devel: ;0.413;0.477;0.414;0.481;222
CCC devel: ;0.418;0.477;0.354;0.486;329
CCC devel: ;0.413;0.476;0.364;0.494;315
CCC devel: ;0.431;0.476;0.374;0.493;349
CCC devel: ;0.45;0.475;0.37;0.509;89
CCC devel: ;0.414;0.475;0.406;0.494;220
CCC devel: ;0.408;0.475;0.404;0.48;248
CCC devel: ;0.408;0.474;0.411;0.481;259
CCC devel: ;0.408;0.474;0.394;0.477;279
CCC devel: ;0.422;0.473;0.411;0.503;185
CCC devel: ;0.41;0.473;0.402;0.478;252
CCC devel: ;0.422;0.472;0.384;0.519;354
CCC devel: ;0.41;0.472;0.357;0.488;386
CCC devel: ;0.375;0.469;0.4;0.523;166
CCC devel: ;0.404;0.469;0.411;0.473;238
CCC devel: ;0.406;0.469;0.367;0.475;319
CCC devel: ;0.412;0.469;0.37;0.477;321
CCC devel: ;0.41;0.469;0.354;0.48;337
CCC devel: ;0.428;0.468;0.384;0.556;107
CCC devel: ;0.412;0.468;0.404;0.491;232
CCC devel: ;0.43;0.468;0.355;0.485;257
CCC devel: ;0.406;0.468;0.389;0.47;275
CCC devel: ;0.402;0.468;0.349;0.471;311
CCC devel: ;0.409;0.468;0.312;0.512;322
CCC devel: ;0.401;0.468;0.375;0.486;323
CCC devel: ;0.41;0.468;0.338;0.488;370
CCC devel: ;0.4;0.466;0.392;0.47;244
CCC devel: ;0.401;0.466;0.38;0.47;283
CCC devel: ;0.413;0.465;0.342;0.484;416
CCC devel: ;0.4;0.464;0.356;0.476;301
CCC devel: ;0.395;0.462;0.387;0.466;271
CCC devel: ;0.398;0.461;0.393;0.462;228
CCC devel: ;0.4;0.46;0.357;0.47;374
CCC devel: ;0.41;0.458;0.397;0.522;187
CCC devel: ;0.398;0.457;0.376;0.495;230
CCC devel: ;0.396;0.457;0.339;0.474;384
CCC devel: ;0.395;0.456;0.345;0.468;327
CCC devel: ;0.398;0.456;0.341;0.471;408
CCC devel: ;0.394;0.455;0.358;0.466;313
CCC devel: ;0.395;0.452;0.336;0.465;382
CCC devel: ;0.406;0.45;0.374;0.547;152
CCC devel: ;0.408;0.45;0.381;0.529;181
CCC devel: ;0.387;0.45;0.343;0.461;356
CCC devel: ;0.39;0.45;0.346;0.467;360
CCC devel: ;0.391;0.45;0.337;0.469;422
CCC devel: ;0.389;0.45;0.345;0.465;436
CCC devel: ;0.392;0.449;0.386;0.455;175
CCC devel: ;0.391;0.449;0.34;0.468;388
CCC devel: ;0.393;0.449;0.328;0.47;412
CCC devel: ;0.385;0.447;0.34;0.458;339
CCC devel: ;0.381;0.445;0.359;0.451;347
CCC devel: ;0.379;0.444;0.382;0.447;277
CCC devel: ;0.387;0.443;0.339;0.459;343
CCC devel: ;0.388;0.443;0.314;0.465;404
CCC devel: ;0.391;0.442;0.34;0.487;418
CCC devel: ;0.379;0.441;0.348;0.447;299
CCC devel: ;0.386;0.441;0.324;0.45;432
CCC devel: ;0.38;0.44;0.373;0.497;143
CCC devel: ;0.382;0.44;0.337;0.455;396
CCC devel: ;0.38;0.439;0.363;0.464;263
CCC devel: ;0.377;0.439;0.346;0.445;410
CCC devel: ;0.386;0.439;0.345;0.458;488
CCC devel: ;0.393;0.438;0.337;0.441;458
CCC devel: ;0.373;0.437;0.359;0.46;264
CCC devel: ;0.402;0.435;0.368;0.543;118
CCC devel: ;0.398;0.435;0.367;0.531;156
CCC devel: ;0.379;0.434;0.36;0.48;178
CCC devel: ;0.375;0.434;0.351;0.437;376
CCC devel: ;0.376;0.433;0.309;0.456;450
CCC devel: ;0.376;0.431;0.319;0.448;476
CCC devel: ;0.373;0.429;0.32;0.453;368
CCC devel: ;0.375;0.428;0.316;0.457;378
CCC devel: ;0.368;0.428;0.329;0.434;424
CCC devel: ;0.386;0.427;0.368;0.522;160
CCC devel: ;0.374;0.426;0.366;0.49;123
CCC devel: ;0.372;0.426;0.358;0.5;127
CCC devel: ;0.373;0.425;0.305;0.442;426
CCC devel: ;0.374;0.425;0.317;0.443;438
CCC devel: ;0.371;0.424;0.36;0.512;104
CCC devel: ;0.367;0.423;0.363;0.501;110
CCC devel: ;0.372;0.423;0.295;0.454;496
CCC devel: ;0.364;0.422;0.364;0.458;184
CCC devel: ;0.369;0.421;0.305;0.449;364
CCC devel: ;0.367;0.421;0.313;0.45;366
CCC devel: ;0.367;0.421;0.308;0.442;474
CCC devel: ;0.379;0.42;0.354;0.548;133
CCC devel: ;0.358;0.42;0.346;0.43;345
CCC devel: ;0.362;0.42;0.327;0.43;394
CCC devel: ;0.367;0.42;0.297;0.466;427
CCC devel: ;0.364;0.419;0.318;0.44;372
CCC devel: ;0.364;0.418;0.318;0.437;478
CCC devel: ;0.361;0.416;0.303;0.444;390
CCC devel: ;0.365;0.416;0.317;0.442;406
CCC devel: ;0.36;0.415;0.292;0.465;379
CCC devel: ;0.36;0.414;0.31;0.439;420
CCC devel: ;0.387;0.413;0.343;0.539;101
CCC devel: ;0.358;0.412;0.356;0.483;121
CCC devel: ;0.357;0.411;0.314;0.433;430
CCC devel: ;0.358;0.411;0.306;0.423;452
CCC devel: ;0.355;0.41;0.35;0.487;106
CCC devel: ;0.353;0.409;0.351;0.46;167
CCC devel: ;0.36;0.409;0.289;0.433;486
CCC devel: ;0.361;0.409;0.3;0.442;492
CCC devel: ;0.355;0.408;0.301;0.429;484
CCC devel: ;0.355;0.407;0.302;0.435;500
CCC devel: ;0.355;0.406;0.333;0.501;112
CCC devel: ;0.357;0.406;0.346;0.475;132
CCC devel: ;0.343;0.406;0.331;0.416;460
CCC devel: ;0.351;0.404;0.305;0.429;482
CCC devel: ;0.349;0.403;0.298;0.419;434
CCC devel: ;0.346;0.403;0.321;0.406;490
CCC devel: ;0.346;0.402;0.299;0.427;446
CCC devel: ;0.346;0.401;0.335;0.448;173
CCC devel: ;0.342;0.401;0.329;0.438;251
CCC devel: ;0.348;0.401;0.307;0.424;414
CCC devel: ;0.348;0.401;0.298;0.429;472
CCC devel: ;0.345;0.4;0.295;0.427;448
CCC devel: ;0.347;0.399;0.334;0.484;134
CCC devel: ;0.373;0.398;0.332;0.532;116
CCC devel: ;0.334;0.398;0.342;0.402;295
CCC devel: ;0.346;0.397;0.345;0.474;119
CCC devel: ;0.345;0.397;0.334;0.451;176
CCC devel: ;0.335;0.397;0.326;0.404;305
CCC devel: ;0.339;0.396;0.305;0.44;300
CCC devel: ;0.342;0.396;0.306;0.417;480
CCC devel: ;0.34;0.395;0.298;0.42;402
CCC devel: ;0.341;0.394;0.293;0.427;470
CCC devel: ;0.338;0.393;0.302;0.417;444
CCC devel: ;0.337;0.392;0.338;0.439;165
CCC devel: ;0.336;0.387;0.278;0.431;401
CCC devel: ;0.357;0.385;0.331;0.526;103
CCC devel: ;0.33;0.385;0.328;0.445;147
CCC devel: ;0.333;0.385;0.289;0.42;468
CCC devel: ;0.335;0.384;0.284;0.403;498
CCC devel: ;0.333;0.382;0.328;0.488;108
CCC devel: ;0.334;0.382;0.322;0.47;149
CCC devel: ;0.329;0.381;0.327;0.452;159
CCC devel: ;0.33;0.381;0.299;0.416;428
CCC devel: ;0.327;0.381;0.296;0.407;442
CCC devel: ;0.326;0.38;0.308;0.387;456
CCC devel: ;0.325;0.379;0.282;0.392;400
CCC devel: ;0.33;0.378;0.336;0.461;125
CCC devel: ;0.326;0.378;0.283;0.424;365
CCC devel: ;0.329;0.377;0.33;0.473;96
CCC devel: ;0.324;0.377;0.328;0.44;155
CCC devel: ;0.329;0.377;0.282;0.417;494
CCC devel: ;0.326;0.376;0.322;0.46;136
CCC devel: ;0.326;0.376;0.291;0.41;466
CCC devel: ;0.311;0.375;0.341;0.385;258
CCC devel: ;0.325;0.375;0.29;0.389;464
CCC devel: ;0.32;0.374;0.287;0.421;253
CCC devel: ;0.318;0.372;0.287;0.421;270
CCC devel: ;0.336;0.369;0.308;0.476;94
CCC devel: ;0.309;0.366;0.196;0.378;350
CCC devel: ;0.314;0.364;0.281;0.411;367
CCC devel: ;0.312;0.364;0.285;0.389;440
CCC devel: ;0.304;0.357;0.266;0.407;288
CCC devel: ;0.311;0.356;0.298;0.446;161
CCC devel: ;0.308;0.356;0.304;0.427;169
CCC devel: ;0.305;0.355;0.306;0.419;193
CCC devel: ;0.334;0.354;0.324;0.475;84
CCC devel: ;0.305;0.353;0.289;0.426;225
CCC devel: ;0.302;0.349;0.29;0.416;190
CCC devel: ;0.299;0.349;0.302;0.408;201
CCC devel: ;0.298;0.349;0.298;0.39;302
CCC devel: ;0.299;0.349;0.276;0.395;403
CCC devel: ;0.324;0.348;0.301;0.479;177
CCC devel: ;0.3;0.347;0.29;0.415;211
CCC devel: ;0.295;0.346;0.289;0.399;260
CCC devel: ;0.294;0.345;0.282;0.386;316
CCC devel: ;0.319;0.344;0.299;0.512;148
CCC devel: ;0.297;0.344;0.292;0.412;188
CCC devel: ;0.316;0.344;0.245;0.467;351
CCC devel: ;0.292;0.343;0.275;0.388;314
CCC devel: ;0.292;0.342;0.278;0.388;391
CCC devel: ;0.29;0.341;0.278;0.386;235
CCC devel: ;0.304;0.339;0.277;0.474;117
CCC devel: ;0.291;0.339;0.292;0.403;197
CCC devel: ;0.293;0.339;0.28;0.399;227
CCC devel: ;0.299;0.339;0.247;0.397;493
CCC devel: ;0.291;0.337;0.294;0.407;195
CCC devel: ;0.285;0.336;0.297;0.382;229
CCC devel: ;0.288;0.336;0.281;0.386;266
CCC devel: ;0.289;0.335;0.295;0.431;151
CCC devel: ;0.288;0.335;0.284;0.403;207
CCC devel: ;0.285;0.335;0.287;0.397;209
CCC devel: ;0.288;0.335;0.277;0.398;213
CCC devel: ;0.289;0.335;0.255;0.382;467
CCC devel: ;0.288;0.335;0.257;0.382;469
CCC devel: ;0.288;0.334;0.284;0.404;199
CCC devel: ;0.288;0.334;0.283;0.4;203
CCC devel: ;0.284;0.334;0.293;0.386;223
CCC devel: ;0.286;0.334;0.284;0.39;245
CCC devel: ;0.283;0.332;0.245;0.379;389
CCC devel: ;0.287;0.33;0.226;0.39;439
CCC devel: ;0.283;0.328;0.28;0.404;180
CCC devel: ;0.281;0.328;0.263;0.374;369
CCC devel: ;0.286;0.328;0.242;0.384;495
CCC devel: ;0.285;0.327;0.291;0.43;102
CCC devel: ;0.238;0.327;0.282;0.424;174
CCC devel: ;0.286;0.326;0.277;0.409;231
CCC devel: ;0.277;0.323;0.28;0.395;205
CCC devel: ;0.276;0.322;0.25;0.38;340
CCC devel: ;0.278;0.321;0.256;0.374;318
CCC devel: ;0.274;0.32;0.274;0.384;217
CCC devel: ;0.276;0.32;0.248;0.37;471
CCC devel: ;0.274;0.317;0.261;0.374;304
CCC devel: ;0.273;0.317;0.231;0.377;413
CCC devel: ;0.268;0.314;0.244;0.372;338
CCC devel: ;0.27;0.313;0.269;0.377;221
CCC devel: ;0.268;0.313;0.243;0.359;415
CCC devel: ;0.27;0.312;0.246;0.363;429
CCC devel: ;0.272;0.311;0.235;0.374;447
CCC devel: ;0.268;0.31;0.269;0.39;186
CCC devel: ;0.266;0.31;0.251;0.362;328
CCC devel: ;0.263;0.309;0.243;0.364;330
CCC devel: ;0.273;0.309;0.236;0.396;435
CCC devel: ;0.267;0.308;0.263;0.393;219
CCC devel: ;0.273;0.308;0.237;0.4;361
CCC devel: ;0.286;0.307;0.224;0.457;163
CCC devel: ;0.263;0.307;0.259;0.372;274
CCC devel: ;0.263;0.306;0.264;0.374;243
CCC devel: ;0.265;0.306;0.235;0.365;443
CCC devel: ;0.259;0.305;0.263;0.353;342
CCC devel: ;0.26;0.303;0.255;0.371;280
CCC devel: ;0.26;0.302;0.262;0.373;239
CCC devel: ;0.26;0.302;0.256;0.375;278
CCC devel: ;0.257;0.302;0.264;0.334;417
CCC devel: ;0.258;0.301;0.239;0.357;373
CCC devel: ;0.262;0.3;0.238;0.38;255
CCC devel: ;0.257;0.3;0.241;0.365;332
CCC devel: ;0.259;0.3;0.236;0.356;441
CCC devel: ;0.258;0.299;0.233;0.363;324
CCC devel: ;0.255;0.299;0.253;0.346;371
CCC devel: ;0.259;0.298;0.236;0.356;449
CCC devel: ;0.256;0.298;0.236;0.351;473
CCC devel: ;0.256;0.297;0.255;0.373;215
CCC devel: ;0.261;0.297;0.231;0.371;306
CCC devel: ;0.259;0.297;0.226;0.358;465
CCC devel: ;0.255;0.296;0.248;0.368;237
CCC devel: ;0.254;0.295;0.242;0.363;312
CCC devel: ;0.25;0.295;0.254;0.337;405
CCC devel: ;0.252;0.294;0.241;0.354;381
CCC devel: ;0.25;0.292;0.224;0.343;453
CCC devel: ;0.248;0.29;0.245;0.36;247
CCC devel: ;0.253;0.288;0.219;0.358;445
CCC devel: ;0.246;0.287;0.247;0.356;241
CCC devel: ;0.26;0.286;0.284;0.379;182
CCC devel: ;0.247;0.286;0.234;0.348;385
CCC devel: ;0.246;0.286;0.246;0.338;487
CCC devel: ;0.248;0.286;0.236;0.35;497
CCC devel: ;0.243;0.284;0.246;0.351;284
CCC devel: ;0.244;0.283;0.24;0.354;282
CCC devel: ;0.245;0.282;0.218;0.356;357
CCC devel: ;0.239;0.281;0.224;0.332;407
CCC devel: ;0.193;0.28;0.261;0.39;171
CCC devel: ;0.241;0.279;0.221;0.35;359
CCC devel: ;0.242;0.278;0.215;0.336;481
CCC devel: ;0.238;0.275;0.219;0.361;272
CCC devel: ;0.237;0.275;0.218;0.336;475
CCC devel: ;0.237;0.274;0.214;0.33;483
CCC devel: ;0.223;0.273;0.247;0.299;87
CCC devel: ;0.237;0.272;0.223;0.355;292
CCC devel: ;0.236;0.272;0.203;0.343;346
CCC devel: ;0.255;0.271;0.239;0.498;97
CCC devel: ;0.236;0.271;0.219;0.349;290
CCC devel: ;0.231;0.268;0.202;0.347;308
CCC devel: ;0.228;0.267;0.237;0.335;276
CCC devel: ;0.229;0.266;0.219;0.321;485
CCC devel: ;0.228;0.265;0.234;0.338;233
CCC devel: ;0.226;0.264;0.194;0.33;296
CCC devel: ;0.253;0.263;0.22;0.377;114
CCC devel: ;0.227;0.263;0.211;0.341;334
CCC devel: ;0.227;0.263;0.211;0.322;387
CCC devel: ;0.249;0.262;0.229;0.493;95
CCC devel: ;0.224;0.261;0.221;0.33;294
CCC devel: ;0.224;0.261;0.212;0.321;431
CCC devel: ;0.226;0.261;0.202;0.319;479
CCC devel: ;0.226;0.26;0.215;0.33;336
CCC devel: ;0.222;0.259;0.219;0.316;421
CCC devel: ;0.225;0.257;0.196;0.334;363
CCC devel: ;0.22;0.255;0.204;0.315;477
CCC devel: ;0.221;0.254;0.195;0.333;397
CCC devel: ;0.219;0.253;0.215;0.329;298
CCC devel: ;0.216;0.252;0.211;0.318;383
CCC devel: ;0.232;0.252;0.193;0.34;463
CCC devel: ;0.211;0.251;0.216;0.297;344
CCC devel: ;0.244;0.248;0.214;0.504;79
CCC devel: ;0.153;0.246;0.181;0.423;75
CCC devel: ;0.213;0.245;0.199;0.312;409
CCC devel: ;0.212;0.243;0.219;0.334;249
CCC devel: ;0.208;0.243;0.214;0.316;286
CCC devel: ;0.208;0.243;0.211;0.298;393
CCC devel: ;0.233;0.241;0.196;0.403;153
CCC devel: ;0.206;0.241;0.206;0.291;419
CCC devel: ;0.201;0.232;0.183;0.307;375
CCC devel: ;0.199;0.231;0.193;0.292;499
CCC devel: ;0.204;0.23;0.201;0.357;100
CCC devel: ;0.204;0.23;0.188;0.3;461
CCC devel: ;0.06;0.226;0.188;0.413;88
CCC devel: ;0.198;0.224;0.179;0.311;310
CCC devel: ;0.189;0.224;0.185;0.282;355
CCC devel: ;0.193;0.221;0.186;0.316;268
CCC devel: ;0.19;0.221;0.17;0.28;348
CCC devel: ;0.189;0.218;0.185;0.285;423
CCC devel: ;0.226;0.217;0.135;0.412;53
CCC devel: ;0.19;0.216;0.17;0.303;320
CCC devel: ;0.186;0.215;0.19;0.274;451
CCC devel: ;0.184;0.213;0.176;0.295;256
CCC devel: ;0.187;0.213;0.164;0.302;395
CCC devel: ;0.189;0.204;0.184;0.471;145
CCC devel: ;0.177;0.199;0.165;0.279;411
CCC devel: ;0.172;0.198;0.162;0.278;326
CCC devel: ;0.175;0.198;0.142;0.287;377
CCC devel: ;0.166;0.193;0.177;0.254;433
CCC devel: ;0.177;0.192;0.18;0.468;93
CCC devel: ;0.167;0.191;0.165;0.256;489
CCC devel: ;0.169;0.189;0.147;0.269;425
CCC devel: ;0.127;0.189;0.125;0.205;457
CCC devel: ;0.162;0.188;0.167;0.398;140
CCC devel: ;0.157;0.181;0.147;0.242;437
CCC devel: ;0.162;0.181;0.133;0.258;491
CCC devel: ;0.176;0.18;0.13;0.375;262
CCC devel: ;0.163;0.18;0.143;0.271;455
CCC devel: ;0.018;0.168;0.166;0.393;129
CCC devel: ;0.073;0.163;0.149;0.387;83
CCC devel: ;0.141;0.162;0.137;0.217;399
CCC devel: ;0.067;0.154;0.146;0.343;71
CCC devel: ;0.002;0.134;0.208;0.257;138
CCC devel: ;0.036;0.13;0.1;0.411;91
CCC devel: ;0.103;0.12;0.09;0.373;353
CCC devel: ;0.031;0.117;0.095;0.376;64
CCC devel: ;0.112;0.117;0.099;0.434;73
CCC devel: ;0.032;0.113;0.104;0.297;113
CCC devel: ;0.095;0.104;0.088;0.367;51
CCC devel: ;0.015;0.102;0.074;0.396;86
CCC devel: ;0.047;0.095;0.085;0.387;115
CCC devel: ;0.072;0.08;0.069;0.422;69
CCC devel: ;0.066;0.068;0.058;0.417;78
CCC devel: ;0.02;0.066;0.071;0.151;352
CCC devel: ;0.025;0.064;0.05;0.269;17
CCC devel: ;0.068;0.064;0.053;0.156;459
CCC devel: ;0.036;0.061;0.071;0.166;191
CCC devel: ;0.061;0.059;0.044;0.369;49
CCC devel: ;0.02;0.052;0.031;0.319;81
CCC devel: ;0.036;0.039;0.033;0.393;72
CCC devel: ;0.035;0.037;0.031;0.398;77
CCC devel: ;0.032;0.035;0.085;0.061;139
CCC devel: ;0.032;0.034;0.028;0.404;68
CCC devel: ;0.024;0.032;0.028;0.396;62
CCC devel: ;0.048;0.032;0.007;0.195;90
CCC devel: ;0.007;0.03;0.03;0.368;60
CCC devel: ;0.025;0.027;0.027;0.298;30
CCC devel: ;0.017;0.026;0.015;0.259;66
CCC devel: ;0.021;0.022;0.018;0.382;76
CCC devel: ;0.019;0.02;0.017;0.387;58
CCC devel: ;0.018;0.02;0.016;0.385;67
CCC devel: ;0.011;0.014;0.012;0.318;52
CCC devel: ;0.012;0.014;0.012;0.377;61
CCC devel: ;0.011;0.013;0.012;0.325;50
CCC devel: ;0.006;0.012;0.009;0.3;63
CCC devel: ;0.006;0.011;0.011;0.263;11
CCC devel: ;0.016;0.011;0.005;0.152;70
CCC devel: ;0.011;0.011;0.002;0.155;80
CCC devel: ;0.009;0.01;0.008;0.37;57
CCC devel: ;0.007;0.008;0.006;0.346;48
CCC devel: ;0.003;0.007;0.012;0.244;16
CCC devel: ;0.007;0.007;0.007;0.255;28
CCC devel: ;0.006;0.007;0.006;0.354;56
CCC devel: ;0.006;0.007;0.01;0.069;144
CCC devel: ;0.005;0.006;0.005;0.345;55
CCC devel: ;0.005;0.005;0.005;0.269;47
CCC devel: ;0.004;0.005;0.004;0.337;54
CCC devel: ;0.001;0.005;0;0.142;59
CCC devel: ;0.002;0.004;0.005;0.259;10
CCC devel: ;0.002;0.004;0.004;0.249;15
CCC devel: ;0.003;0.003;0.003;0.258;5
CCC devel: ;0.003;0.003;0.003;0.165;46
CCC devel: ;0.001;0.002;0.001;0.219;3
CCC devel: ;0.001;0.002;0.001;0.247;9
CCC devel: ;0.001;0.002;0.001;0.249;13
CCC devel: ;0.001;0.002;0.002;0.251;14
CCC devel: ;0.001;0.002;0.002;0.193;27
CCC devel: ;0.003;0.002;0.001;0.234;45
CCC devel: ;0.005;0.002;-0.007;0.012;82
CCC devel: ;0;0.001;0;0.154;2
CCC devel: ;0;0.001;0;0.208;6
CCC devel: ;0.001;0.001;0.001;0.223;7
CCC devel: ;0.001;0.001;0.001;0.236;8
CCC devel: ;0.001;0.001;0.001;0.245;12
CCC devel: ;0;0.001;0.001;0.108;25
CCC devel: ;0.001;0.001;0.001;0.145;26
CCC devel: ;0.001;0.001;0;0.076;29
CCC devel: ;0.001;0.001;0;0.161;43
CCC devel: ;0.001;0.001;0;0.183;44
CCC devel: ;-0.011;0.001;0.003;0.036;85
CCC devel: ;0;0;0;0.116;1
CCC devel: ;0;0;0;0;4
CCC devel: ;0;0;0;0;19
CCC devel: ;0;0;0;0;20
CCC devel: ;0;0;0;0;21
CCC devel: ;0;0;0;0.02;22
CCC devel: ;0;0;0.001;0.047;23
CCC devel: ;0;0;0.001;0.076;24
CCC devel: ;0;0;0;0;31
CCC devel: ;0;0;0;0;32
CCC devel: ;0;0;0;0;33
CCC devel: ;0;0;0;0;34
CCC devel: ;0;0;0;0.065;35
CCC devel: ;0;0;0;0.069;36
CCC devel: ;0;0;0;0.075;37
CCC devel: ;0;0;0;0.084;38
CCC devel: ;0;0;0;0.094;39
CCC devel: ;0;0;0;0.103;40
CCC devel: ;0;0;0;0.12;41
CCC devel: ;0.001;0;0;0.132;42
CCC devel: ;-0.008;-0.012;-0.011;0.005;65
CCC devel: ;-0.022;-0.032;-0.035;-0.007;18
CCC devel: ;-0.024;-0.042;-0.035;0.003;74
